unix,date,symbol,open,high,low,close
1693688400,02.09.23 21:00,ETH/USD,1634,1639.1,1633.8,1636
1693684800,02.09.23 20:00,ETH/USD,1633.5,1634.9,1632.9,1634.2
1693681200,02.09.23 19:00,ETH/USD,1631.4,1635,1631.1,1633.6
1693677600,02.09.23 18:00,ETH/USD,1633.6,1634.3,1629.2,1631.8
1693674000,02.09.23 17:00,ETH/USD,1636.1,1638.2,1632.6,1634.1
1693670400,02.09.23 16:00,ETH/USD,1638.4,1640.8,1635,1636.1
1693666800,02.09.23 15:00,ETH/USD,1638,1644.8,1637.3,1638.8
1693663200,02.09.23 14:00,ETH/USD,1636.7,1639.4,1635.1,1637.6
1693659600,02.09.23 13:00,ETH/USD,1634.4,1639.2,1633.1,1636.3
1693656000,02.09.23 12:00,ETH/USD,1634.9,1635.5,1633.5,1634.2
1693652400,02.09.23 11:00,ETH/USD,1634.3,1635.5,1633.2,1634.6
1693648800,02.09.23 10:00,ETH/USD,1633.1,1635.7,1632.8,1633.7
1693645200,02.09.23 09:00,ETH/USD,1630.8,1634.3,1630.4,1633.7
1693641600,02.09.23 08:00,ETH/USD,1631.3,1632.6,1629.7,1631
1693638000,02.09.23 07:00,ETH/USD,1630,1632,1629.6,1631.5
1693634400,02.09.23 06:00,ETH/USD,1633.1,1633.6,1629.7,1630
1693630800,02.09.23 05:00,ETH/USD,1631.5,1635.5,1630.7,1632.9
1693627200,02.09.23 04:00,ETH/USD,1631.6,1632.4,1630.4,1631.4
1693623600,02.09.23 03:00,ETH/USD,1629.9,1632.4,1629.7,1631.6
1693620000,02.09.23 02:00,ETH/USD,1628.8,1632.2,1628.5,1628.7
1693616400,02.09.23 01:00,ETH/USD,1629.5,1631.6,1628.1,1628.9
1693612800,02.09.23 00:00,ETH/USD,1628.6,1633.6,1627.6,1629.7
1693609200,01.09.23 23:00,ETH/USD,1626.3,1631.1,1625.6,1628.6
1693605600,01.09.23 22:00,ETH/USD,1628.3,1628.8,1625.4,1626.3
1693602000,01.09.23 21:00,ETH/USD,1627.9,1631.3,1624.8,1628.3
1693598400,01.09.23 20:00,ETH/USD,1618.2,1636.6,1615.8,1628
1693594800,01.09.23 19:00,ETH/USD,1618.4,1618.4,1612.7,1618.2
1693591200,01.09.23 18:00,ETH/USD,1604.7,1625.8,1604.6,1617.6
1693587600,01.09.23 17:00,ETH/USD,1625.1,1625.2,1602.5,1607.1
1693584000,01.09.23 16:00,ETH/USD,1634.6,1636.4,1624.1,1625.3
1693580400,01.09.23 15:00,ETH/USD,1630.5,1640.5,1623.9,1634.5
1693576800,01.09.23 14:00,ETH/USD,1644.2,1644.9,1622.3,1630.4
1693573200,01.09.23 13:00,ETH/USD,1646.3,1646.5,1635.1,1644.4
1693569600,01.09.23 12:00,ETH/USD,1646.7,1651.3,1642,1646.4
1693566000,01.09.23 11:00,ETH/USD,1642,1647.9,1640.7,1647.2
1693562400,01.09.23 10:00,ETH/USD,1644.8,1645.3,1641.6,1642
1693558800,01.09.23 09:00,ETH/USD,1643.5,1646.3,1641.8,1645
1693555200,01.09.23 08:00,ETH/USD,1646.3,1647.8,1643.2,1643.5
1693551600,01.09.23 07:00,ETH/USD,1644.3,1646.3,1643,1645.8
1693548000,01.09.23 06:00,ETH/USD,1647.9,1649,1643.6,1644.2
1693544400,01.09.23 05:00,ETH/USD,1650.1,1650.5,1647.9,1648.2
1693540800,01.09.23 04:00,ETH/USD,1651.9,1652.7,1649.9,1650.1
1693537200,01.09.23 03:00,ETH/USD,1649.8,1652.5,1648.3,1651.9
1693533600,01.09.23 02:00,ETH/USD,1648.8,1652,1648.8,1649.7
1693530000,01.09.23 01:00,ETH/USD,1652.6,1652.7,1649,1649
1693526400,01.09.23 00:00,ETH/USD,1645.3,1654.4,1644.9,1652.6
1693522800,31.08.23 23:00,ETH/USD,1648.8,1648.8,1643.7,1645.6
1693519200,31.08.23 22:00,ETH/USD,1648.3,1649.3,1644.7,1649.3
1693515600,31.08.23 21:00,ETH/USD,1648.8,1649.7,1630.3,1647
1693512000,31.08.23 20:00,ETH/USD,1656.6,1656.6,1646.2,1649.2
1693508400,31.08.23 19:00,ETH/USD,1656.9,1658.5,1644.8,1657
1693504800,31.08.23 18:00,ETH/USD,1659.9,1664.7,1655,1657.3
1693501200,31.08.23 17:00,ETH/USD,1650.3,1661.8,1643.2,1660.2
1693497600,31.08.23 16:00,ETH/USD,1688.8,1689,1649.8,1649.8
1693494000,31.08.23 15:00,ETH/USD,1705.2,1705.2,1678.8,1688.2
1693490400,31.08.23 14:00,ETH/USD,1704.2,1705.3,1698.4,1705.3
1693486800,31.08.23 13:00,ETH/USD,1708,1708.4,1700,1704
1693483200,31.08.23 12:00,ETH/USD,1713.3,1713.9,1703.5,1708.5
