unix,date,symbol,open,high,low,close
1693648800,02.09.23 10:00,XRP/USD,0.49574,0.49691,0.49569,0.49678
1693645200,02.09.23 09:00,XRP/USD,0.49573,0.49685,0.49529,0.49631
1693641600,02.09.23 08:00,XRP/USD,0.49605,0.49721,0.49521,0.49582
1693638000,02.09.23 07:00,XRP/USD,0.49602,0.4965,0.49525,0.49585
1693634400,02.09.23 06:00,XRP/USD,0.49612,0.49641,0.49523,0.49559
1693630800,02.09.23 05:00,XRP/USD,0.49764,0.49866,0.49535,0.4961
1693627200,02.09.23 04:00,XRP/USD,0.49796,0.49809,0.49683,0.49743
1693623600,02.09.23 03:00,XRP/USD,0.49547,0.49805,0.49547,0.49762
1693620000,02.09.23 02:00,XRP/USD,0.49672,0.49672,0.49443,0.49562
1693616400,02.09.23 01:00,XRP/USD,0.49683,0.49782,0.4967,0.4967
1693612800,02.09.23 00:00,XRP/USD,0.49733,0.498,0.49665,0.49698
1693609200,01.09.23 23:00,XRP/USD,0.49765,0.49819,0.49684,0.49815
1693605600,01.09.23 22:00,XRP/USD,0.49656,0.49776,0.49598,0.49776
1693602000,01.09.23 21:00,XRP/USD,0.49563,0.49728,0.495,0.49644
1693598400,01.09.23 20:00,XRP/USD,0.49195,0.49816,0.49145,0.49596
1693594800,01.09.23 19:00,XRP/USD,0.48817,0.49237,0.48741,0.49197
1693591200,01.09.23 18:00,XRP/USD,0.49349,0.49583,0.486,0.48757
1693587600,01.09.23 17:00,XRP/USD,0.49531,0.49737,0.48979,0.49391
1693584000,01.09.23 16:00,XRP/USD,0.50117,0.50193,0.4952,0.4957
1693580400,01.09.23 15:00,XRP/USD,0.50159,0.504,0.49972,0.50114
1693576800,01.09.23 14:00,XRP/USD,0.50612,0.5063,0.499,0.50149
1693573200,01.09.23 13:00,XRP/USD,0.50674,0.50748,0.504,0.50612
1693569600,01.09.23 12:00,XRP/USD,0.50622,0.5082,0.50586,0.50661
1693566000,01.09.23 11:00,XRP/USD,0.50581,0.50741,0.50456,0.50692
1693562400,01.09.23 10:00,XRP/USD,0.50455,0.50591,0.50435,0.50538
1693558800,01.09.23 09:00,XRP/USD,0.50324,0.506,0.50324,0.50518
1693555200,01.09.23 08:00,XRP/USD,0.50431,0.50554,0.50228,0.50342
1693551600,01.09.23 07:00,XRP/USD,0.50523,0.50589,0.50238,0.50431
1693548000,01.09.23 06:00,XRP/USD,0.50612,0.50669,0.50376,0.50474
1693544400,01.09.23 05:00,XRP/USD,0.50947,0.51019,0.5063,0.50657
1693540800,01.09.23 04:00,XRP/USD,0.51006,0.51006,0.50831,0.50954
1693537200,01.09.23 03:00,XRP/USD,0.50936,0.51007,0.5078,0.51007
1693533600,01.09.23 02:00,XRP/USD,0.50824,0.51046,0.50824,0.50932
1693530000,01.09.23 01:00,XRP/USD,0.51014,0.51014,0.5073,0.50814
1693526400,01.09.23 00:00,XRP/USD,0.51073,0.51155,0.5099,0.51006
1693522800,31.08.23 23:00,XRP/USD,0.51135,0.5117,0.5103,0.51057
1693519200,31.08.23 22:00,XRP/USD,0.50827,0.51209,0.50815,0.51145
1693515600,31.08.23 21:00,XRP/USD,0.50813,0.50883,0.503,0.50788
1693512000,31.08.23 20:00,XRP/USD,0.509,0.51032,0.508,0.50867
1693508400,31.08.23 19:00,XRP/USD,0.50941,0.51206,0.506,0.50969
1693504800,31.08.23 18:00,XRP/USD,0.5102,0.51129,0.50767,0.51016
1693501200,31.08.23 17:00,XRP/USD,0.50808,0.5102,0.4958,0.50982
1693497600,31.08.23 16:00,XRP/USD,0.51715,0.51969,0.50683,0.507
1693494000,31.08.23 15:00,XRP/USD,0.52241,0.52258,0.514,0.51761
1693490400,31.08.23 14:00,XRP/USD,0.52326,0.52326,0.51876,0.52259
1693486800,31.08.23 13:00,XRP/USD,0.52558,0.52558,0.522,0.52321
1693483200,31.08.23 12:00,XRP/USD,0.52642,0.52642,0.524,0.5257
1693479600,31.08.23 11:00,XRP/USD,0.52435,0.52832,0.52435,0.5262
1693476000,31.08.23 10:00,XRP/USD,0.52427,0.52489,0.52278,0.52452
1693472400,31.08.23 09:00,XRP/USD,0.52402,0.52454,0.52363,0.52439
1693468800,31.08.23 08:00,XRP/USD,0.52571,0.52655,0.52339,0.52387
1693465200,31.08.23 07:00,XRP/USD,0.52445,0.52635,0.524,0.52586
1693461600,31.08.23 06:00,XRP/USD,0.52535,0.52619,0.5241,0.52412
1693458000,31.08.23 05:00,XRP/USD,0.52817,0.52823,0.52552,0.52606
1693454400,31.08.23 04:00,XRP/USD,0.5264,0.52853,0.52632,0.5281
1693450800,31.08.23 03:00,XRP/USD,0.52615,0.52708,0.52593,0.5262
1693447200,31.08.23 02:00,XRP/USD,0.52554,0.52708,0.52547,0.52593
1693443600,31.08.23 01:00,XRP/USD,0.52553,0.52751,0.52532,0.52691
1693440000,31.08.23 00:00,XRP/USD,0.52823,0.52858,0.52463,0.52559
1693436400,30.08.23 23:00,XRP/USD,0.52807,0.52866,0.52778,0.52866
1693432800,30.08.23 22:00,XRP/USD,0.529,0.52954,0.52807,0.52841
1693429200,30.08.23 21:00,XRP/USD,0.52737,0.5288,0.52729,0.52848
1693425600,30.08.23 20:00,XRP/USD,0.52761,0.529,0.52728,0.52779
1693422000,30.08.23 19:00,XRP/USD,0.52653,0.5282,0.52562,0.52721
1693418400,30.08.23 18:00,XRP/USD,0.52512,0.5265,0.52346,0.5265
1693414800,30.08.23 17:00,XRP/USD,0.52494,0.52647,0.52448,0.52461
1693411200,30.08.23 16:00,XRP/USD,0.52406,0.5253,0.52335,0.52518
1693407600,30.08.23 15:00,XRP/USD,0.52436,0.52568,0.522,0.52418
1693404000,30.08.23 14:00,XRP/USD,0.52923,0.53062,0.52239,0.52438
1693400400,30.08.23 13:00,XRP/USD,0.52959,0.5312,0.526,0.5298
1693396800,30.08.23 12:00,XRP/USD,0.52932,0.531,0.528,0.52936
1693393200,30.08.23 11:00,XRP/USD,0.52994,0.5303,0.52938,0.5295
1693389600,30.08.23 10:00,XRP/USD,0.52816,0.53055,0.5279,0.53055
1693386000,30.08.23 09:00,XRP/USD,0.53195,0.53195,0.528,0.52832
1693382400,30.08.23 08:00,XRP/USD,0.53166,0.533,0.5314,0.53187
1693378800,30.08.23 07:00,XRP/USD,0.53022,0.53231,0.53022,0.53125
1693375200,30.08.23 06:00,XRP/USD,0.53394,0.53394,0.52991,0.53049
1693371600,30.08.23 05:00,XRP/USD,0.53353,0.53565,0.53345,0.53438
1693368000,30.08.23 04:00,XRP/USD,0.53383,0.534,0.53161,0.53355
1693364400,30.08.23 03:00,XRP/USD,0.53225,0.5342,0.53055,0.5338
1693360800,30.08.23 02:00,XRP/USD,0.53368,0.5342,0.5325,0.53279
1693357200,30.08.23 01:00,XRP/USD,0.53433,0.53442,0.53158,0.53371
1693353600,30.08.23 00:00,XRP/USD,0.54011,0.54028,0.53378,0.5346
1693350000,29.08.23 23:00,XRP/USD,0.54169,0.54192,0.539,0.53956
1693346400,29.08.23 22:00,XRP/USD,0.54169,0.54241,0.54021,0.54191
1693342800,29.08.23 21:00,XRP/USD,0.54028,0.54238,0.53983,0.54131
1693339200,29.08.23 20:00,XRP/USD,0.53943,0.54337,0.53847,0.53895
1693335600,29.08.23 19:00,XRP/USD,0.53921,0.541,0.53743,0.53855
1693332000,29.08.23 18:00,XRP/USD,0.5409,0.54346,0.53959,0.53983
1693328400,29.08.23 17:00,XRP/USD,0.53902,0.54439,0.5375,0.54108
1693324800,29.08.23 16:00,XRP/USD,0.53532,0.54341,0.53367,0.5398
1693321200,29.08.23 15:00,XRP/USD,0.54155,0.5428,0.53268,0.53471
1693317600,29.08.23 14:00,XRP/USD,0.51726,0.54915,0.51726,0.54056
1693314000,29.08.23 13:00,XRP/USD,0.51593,0.51837,0.51569,0.51695
1693310400,29.08.23 12:00,XRP/USD,0.51522,0.5164,0.51439,0.51622
1693306800,29.08.23 11:00,XRP/USD,0.51505,0.51634,0.51437,0.51566
1693303200,29.08.23 10:00,XRP/USD,0.51615,0.51615,0.5119,0.51495
1693299600,29.08.23 09:00,XRP/USD,0.51641,0.51661,0.51453,0.51624
1693296000,29.08.23 08:00,XRP/USD,0.5161,0.5182,0.5158,0.51651
1693292400,29.08.23 07:00,XRP/USD,0.51636,0.51707,0.51539,0.51614
1693288800,29.08.23 06:00,XRP/USD,0.51945,0.51973,0.516,0.51636
1693285200,29.08.23 05:00,XRP/USD,0.52029,0.52084,0.51952,0.5202
1693281600,29.08.23 04:00,XRP/USD,0.5204,0.5209,0.51991,0.52018
1693278000,29.08.23 03:00,XRP/USD,0.52102,0.52112,0.51943,0.52071
1693274400,29.08.23 02:00,XRP/USD,0.5212,0.5212,0.5197,0.52093
1693270800,29.08.23 01:00,XRP/USD,0.52066,0.523,0.52,0.5213
1693267200,29.08.23 00:00,XRP/USD,0.52258,0.52258,0.5206,0.52091
1693263600,28.08.23 23:00,XRP/USD,0.52231,0.52435,0.5223,0.52295
1693260000,28.08.23 22:00,XRP/USD,0.52121,0.52251,0.52091,0.52249
1693256400,28.08.23 21:00,XRP/USD,0.52147,0.52202,0.52052,0.52114
1693252800,28.08.23 20:00,XRP/USD,0.52106,0.52192,0.51983,0.52131
1693249200,28.08.23 19:00,XRP/USD,0.52276,0.52294,0.51848,0.52146
1693245600,28.08.23 18:00,XRP/USD,0.52021,0.52384,0.51909,0.5229
1693242000,28.08.23 17:00,XRP/USD,0.51976,0.52082,0.51959,0.52011
1693238400,28.08.23 16:00,XRP/USD,0.51975,0.5209,0.51887,0.51957
1693234800,28.08.23 15:00,XRP/USD,0.51883,0.521,0.51802,0.51913
1693231200,28.08.23 14:00,XRP/USD,0.51853,0.52032,0.51789,0.51866
1693227600,28.08.23 13:00,XRP/USD,0.5202,0.52062,0.5186,0.51873
1693224000,28.08.23 12:00,XRP/USD,0.51627,0.52139,0.51615,0.51989
1693220400,28.08.23 11:00,XRP/USD,0.5155,0.51615,0.51485,0.51562
1693216800,28.08.23 10:00,XRP/USD,0.51367,0.51553,0.51226,0.51532
1693213200,28.08.23 09:00,XRP/USD,0.51441,0.51485,0.51,0.51322
1693209600,28.08.23 08:00,XRP/USD,0.51604,0.51604,0.5123,0.51424
1693206000,28.08.23 07:00,XRP/USD,0.51601,0.51664,0.51549,0.51644
1693202400,28.08.23 06:00,XRP/USD,0.51769,0.51851,0.51466,0.51616
1693198800,28.08.23 05:00,XRP/USD,0.52045,0.52057,0.51575,0.51742
1693195200,28.08.23 04:00,XRP/USD,0.51947,0.52032,0.51849,0.51964
1693191600,28.08.23 03:00,XRP/USD,0.51859,0.51909,0.5173,0.51906
1693188000,28.08.23 02:00,XRP/USD,0.51969,0.52079,0.51893,0.51893
1693184400,28.08.23 01:00,XRP/USD,0.51902,0.52036,0.51752,0.5203
1693180800,28.08.23 00:00,XRP/USD,0.52327,0.52332,0.5173,0.5193
1693177200,27.08.23 23:00,XRP/USD,0.52237,0.52362,0.5223,0.52362
1693173600,27.08.23 22:00,XRP/USD,0.52158,0.52289,0.52099,0.52247
1693170000,27.08.23 21:00,XRP/USD,0.52427,0.52505,0.51753,0.52127
1693166400,27.08.23 20:00,XRP/USD,0.52429,0.52446,0.52405,0.52431
1693162800,27.08.23 19:00,XRP/USD,0.52461,0.52579,0.52451,0.52477
1693159200,27.08.23 18:00,XRP/USD,0.52401,0.52476,0.52347,0.52462
1693155600,27.08.23 17:00,XRP/USD,0.52759,0.52761,0.524,0.52417
1693152000,27.08.23 16:00,XRP/USD,0.52664,0.52746,0.52581,0.52732
1693148400,27.08.23 15:00,XRP/USD,0.52925,0.52925,0.52631,0.52631
1693144800,27.08.23 14:00,XRP/USD,0.52733,0.5297,0.52727,0.52894
1693141200,27.08.23 13:00,XRP/USD,0.52733,0.5282,0.52685,0.52728
1693137600,27.08.23 12:00,XRP/USD,0.52619,0.52744,0.52603,0.52714
1693134000,27.08.23 11:00,XRP/USD,0.52733,0.52765,0.52561,0.52644
1693130400,27.08.23 10:00,XRP/USD,0.5275,0.52878,0.52734,0.52756
1693126800,27.08.23 09:00,XRP/USD,0.52867,0.52868,0.52746,0.52753
1693123200,27.08.23 08:00,XRP/USD,0.52709,0.52922,0.52658,0.52922
1693119600,27.08.23 07:00,XRP/USD,0.52562,0.52962,0.52515,0.5266
1693116000,27.08.23 06:00,XRP/USD,0.52539,0.526,0.52462,0.52564
1693112400,27.08.23 05:00,XRP/USD,0.5263,0.5265,0.52547,0.52549
1693108800,27.08.23 04:00,XRP/USD,0.52473,0.5264,0.52441,0.5264
1693105200,27.08.23 03:00,XRP/USD,0.52297,0.52452,0.52297,0.52452
1693101600,27.08.23 02:00,XRP/USD,0.52304,0.5232,0.52232,0.52256
1693098000,27.08.23 01:00,XRP/USD,0.52214,0.52288,0.52159,0.52288
1693094400,27.08.23 00:00,XRP/USD,0.52261,0.52393,0.52209,0.52209
1693090800,26.08.23 23:00,XRP/USD,0.52431,0.52431,0.52173,0.5232
1693087200,26.08.23 22:00,XRP/USD,0.52544,0.52544,0.52388,0.52388
1693083600,26.08.23 21:00,XRP/USD,0.52504,0.52629,0.52456,0.52546
1693080000,26.08.23 20:00,XRP/USD,0.526,0.5271,0.52521,0.5257
1693076400,26.08.23 19:00,XRP/USD,0.52515,0.5258,0.52434,0.5254
1693072800,26.08.23 18:00,XRP/USD,0.52503,0.52575,0.5243,0.52538
1693069200,26.08.23 17:00,XRP/USD,0.5245,0.52451,0.52341,0.52409
1693065600,26.08.23 16:00,XRP/USD,0.52519,0.52647,0.52349,0.52446
1693062000,26.08.23 15:00,XRP/USD,0.52608,0.52638,0.52466,0.52516
1693058400,26.08.23 14:00,XRP/USD,0.52342,0.5276,0.52339,0.52611
1693054800,26.08.23 13:00,XRP/USD,0.52227,0.52375,0.52221,0.52366
1693051200,26.08.23 12:00,XRP/USD,0.52195,0.52218,0.52081,0.52198
1693047600,26.08.23 11:00,XRP/USD,0.52161,0.52355,0.52132,0.52291
1693044000,26.08.23 10:00,XRP/USD,0.52084,0.52152,0.52078,0.52094
1693040400,26.08.23 09:00,XRP/USD,0.52036,0.52156,0.51981,0.52156
1693036800,26.08.23 08:00,XRP/USD,0.52093,0.52178,0.5201,0.5203
1693033200,26.08.23 07:00,XRP/USD,0.52126,0.52257,0.52099,0.52099
1693029600,26.08.23 06:00,XRP/USD,0.51969,0.52147,0.51923,0.52113
1693026000,26.08.23 05:00,XRP/USD,0.5214,0.5214,0.518,0.51953
1693022400,26.08.23 04:00,XRP/USD,0.5227,0.52301,0.52097,0.52138
1693018800,26.08.23 03:00,XRP/USD,0.52336,0.5247,0.52336,0.5239
1693015200,26.08.23 02:00,XRP/USD,0.52375,0.5246,0.52305,0.52305
1693011600,26.08.23 01:00,XRP/USD,0.52401,0.52423,0.52299,0.52299
1693008000,26.08.23 00:00,XRP/USD,0.52595,0.5262,0.52295,0.52314
1693004400,25.08.23 23:00,XRP/USD,0.52586,0.52645,0.52443,0.52601
1693000800,25.08.23 22:00,XRP/USD,0.52493,0.52718,0.524,0.52583
1692997200,25.08.23 21:00,XRP/USD,0.52509,0.52538,0.5236,0.5251
1692993600,25.08.23 20:00,XRP/USD,0.52464,0.52558,0.52246,0.52549
1692990000,25.08.23 19:00,XRP/USD,0.52634,0.5315,0.52385,0.52495
1692986400,25.08.23 18:00,XRP/USD,0.51987,0.52704,0.5189,0.52639
1692982800,25.08.23 17:00,XRP/USD,0.515,0.52,0.51492,0.52
1692979200,25.08.23 16:00,XRP/USD,0.51586,0.51866,0.51391,0.5149
1692975600,25.08.23 15:00,XRP/USD,0.51334,0.51855,0.51166,0.51605
